format=1 tracks=9 division=96

BA    1   CR         0   TR  0   CH 16   Tempo 160
BA    1   CR         0   TR  0   CH 16   Tempo 160
BA    1   CR         0   TR  0   CH 16   Tempo 160
BA    1   CR         0   TR  0   CH 16   End of track
BA    1   CR         0   TR  1   CH 16   Text type 3: "Tales of Symphonia - Dawn of the New World"
BA    5   CR         2   TR  8   CH 10   NT  Eb-         31/32
BA    5   CR         2   TR  8   CH 10   NT  C--          7/32
BA    5   CR     2+1/4   TR  4   CH  4   NT  E            7/32
BA    5   CR     2+1/4   TR  8   CH 10   NT  C--          7/32
BA    5   CR     2+1/2   TR  3   CH  3   NT  A--         15/32
BA    5   CR     2+1/2   TR  4   CH  4   NT  C            7/32
BA    5   CR     2+1/2   TR  8   CH 10   NT  C--          7/32
BA    5   CR     2+3/4   TR  1   CH  1   NT  G           23/32
BA    5   CR     2+3/4   TR  4   CH  4   NT  A-           7/32
BA    5   CR         3   TR  3   CH  3   NT  A--         15/32
BA    5   CR         3   TR  4   CH  4   NT  E-           7/32
BA    5   CR         3   TR  8   CH 10   NT  Eb-         31/32
BA    5   CR         3   TR  8   CH 10   NT  E--         15/32
BA    5   CR     3+1/4   TR  4   CH  4   NT  A-           7/32
BA    5   CR     3+1/2   TR  1   CH  1   NT  F#          15/32
BA    5   CR     3+1/2   TR  3   CH  3   NT  A--         15/32
BA    5   CR     3+1/2   TR  4   CH  4   NT  C            7/32
BA    5   CR     3+3/4   TR  4   CH  4   NT  E            7/32

BA    6   CR         0   TR  1   CH  1   NT  E         1+31/32
BA    6   CR         0   TR  3   CH  3   NT  A--         15/32
BA    6   CR         0   TR  4   CH  4   NT  A            7/32
BA    6   CR         0   TR  8   CH 10   NT  Eb-         31/32
BA    6   CR         0   TR  8   CH 10   NT  C--         15/32
BA    6   CR       1/4   TR  4   CH  4   NT  E            7/32
BA    6   CR       1/2   TR  3   CH  3   NT  A--         15/32
BA    6   CR       1/2   TR  4   CH  4   NT  C            7/32
BA    6   CR       3/4   TR  4   CH  4   NT  A-           7/32
BA    6   CR         1   TR  3   CH  3   NT  A--         15/32
BA    6   CR         1   TR  4   CH  4   NT  E-           7/32
BA    6   CR         1   TR  8   CH 10   NT  Eb-         31/32
BA    6   CR         1   TR  8   CH 10   NT  E--         15/32
BA    6   CR     1+1/4   TR  4   CH  4   NT  A-           7/32
BA    6   CR     1+1/2   TR  3   CH  3   NT  A--         15/32
BA    6   CR     1+1/2   TR  4   CH  4   NT  C            7/32
BA    6   CR     1+3/4   TR  4   CH  4   NT  E            7/32
BA    6   CR         2   TR  1   CH  1   NT  B           23/32
BA    6   CR         2   TR  3   CH  3   NT  A--         15/32
BA    6   CR         2   TR  4   CH  4   NT  A            7/32
BA    6   CR         2   TR  8   CH 10   NT  Eb-         31/32
BA    6   CR         2   TR  8   CH 10   NT  C--          7/32
BA    6   CR     2+1/4   TR  4   CH  4   NT  E            7/32
BA    6   CR     2+1/4   TR  8   CH 10   NT  C--          7/32
BA    6   CR     2+1/2   TR  3   CH  3   NT  A--         15/32
BA    6   CR     2+1/2   TR  4   CH  4   NT  C            7/32
BA    6   CR     2+1/2   TR  8   CH 10   NT  C--          7/32
BA    6   CR     2+3/4   TR  1   CH  1   NT  A           23/32
BA    6   CR     2+3/4   TR  4   CH  4   NT  A-           7/32
BA    6   CR         3   TR  3   CH  3   NT  A--         15/32
BA    6   CR         3   TR  4   CH  4   NT  E-           7/32
BA    6   CR         3   TR  8   CH 10   NT  Eb-         31/32
BA    6   CR         3   TR  8   CH 10   NT  E--         15/32
BA    6   CR     3+1/4   TR  4   CH  4   NT  A-           7/32
BA    6   CR     3+1/2   TR  1   CH  1   NT  G           15/32
BA    6   CR     3+1/2   TR  3   CH  3   NT  A--         15/32
BA    6   CR     3+1/2   TR  4   CH  4   NT  C            7/32
BA    6   CR     3+3/4   TR  4   CH  4   NT  E            7/32

BA    7   CR         0   TR  1   CH  1   NT  F#        1+15/32
BA    7   CR         0   TR  3   CH  3   NT  C-          15/32
BA    7   CR         0   TR  4   CH  4   NT  C'           7/32
BA    7   CR         0   TR  5   CH  5   NT  C         3+31/32   von=120
BA    7   CR         0   TR  5   CH  5   NT  E         3+31/32
BA    7   CR         0   TR  5   CH  5   NT  G         3+31/32
BA    7   CR         0   TR  8   CH 10   NT  Eb-         31/32
BA    7   CR         0   TR  8   CH 10   NT  C--         15/32
BA    7   CR       1/4   TR  4   CH  4   NT  G            7/32
BA    7   CR       1/2   TR  3   CH  3   NT  C-          15/32
BA    7   CR       1/2   TR  4   CH  4   NT  E            7/32
BA    7   CR       3/4   TR  4   CH  4   NT  C            7/32
BA    7   CR         1   TR  3   CH  3   NT  C-          15/32
BA    7   CR         1   TR  4   CH  4   NT  G-           7/32
BA    7   CR         1   TR  8   CH 10   NT  Eb-         31/32
BA    7   CR         1   TR  8   CH 10   NT  E--         15/32
BA    7   CR     1+1/4   TR  4   CH  4   NT  C            7/32
BA    7   CR     1+1/2   TR  1   CH  1   NT  G           15/32
BA    7   CR     1+1/2   TR  3   CH  3   NT  C-          15/32
BA    7   CR     1+1/2   TR  4   CH  4   NT  E            7/32
BA    7   CR     1+3/4   TR  4   CH  4   NT  G            7/32
BA    7   CR         2   TR  1   CH  1   NT  E         1+31/32
BA    7   CR         2   TR  3   CH  3   NT  C-          15/32
BA    7   CR         2   TR  4   CH  4   NT  C'           7/32
BA    7   CR         2   TR  8   CH 10   NT  Eb-         31/32
BA    7   CR         2   TR  8   CH 10   NT  C--          7/32
BA    7   CR     2+1/4   TR  4   CH  4   NT  G            7/32
BA    7   CR     2+1/4   TR  8   CH 10   NT  C--          7/32
BA    7   CR     2+1/2   TR  3   CH  3   NT  C-          15/32
BA    7   CR     2+1/2   TR  4   CH  4   NT  E            7/32
BA    7   CR     2+1/2   TR  8   CH 10   NT  C--          7/32
BA    7   CR     2+3/4   TR  4   CH  4   NT  C            7/32
BA    7   CR         3   TR  3   CH  3   NT  C-          15/32
BA    7   CR         3   TR  4   CH  4   NT  G-           7/32
BA    7   CR         3   TR  8   CH 10   NT  Eb-         31/32
BA    7   CR         3   TR  8   CH 10   NT  E--         15/32
BA    7   CR     3+1/4   TR  4   CH  4   NT  C            7/32
BA    7   CR     3+1/2   TR  3   CH  3   NT  C-          15/32
BA    7   CR     3+1/2   TR  4   CH  4   NT  E            7/32
BA    7   CR     3+3/4   TR  4   CH  4   NT  G            7/32

BA    8   CR         0   TR  1   CH  1   NT  F#        1+15/32
BA    8   CR         0   TR  3   CH  3   NT  D-          15/32
BA    8   CR         0   TR  4   CH  4   NT  A            7/32
BA    8   CR         0   TR  5   CH  5   NT  F#        3+31/32
BA    8   CR         0   TR  5   CH  5   NT  D         3+31/32
BA    8   CR         0   TR  5   CH  5   NT  A         3+31/32
BA    8   CR         0   TR  8   CH 10   NT  Eb-         31/32
BA    8   CR         0   TR  8   CH 10   NT  C--         15/32
BA    8   CR       1/4   TR  4   CH  4   NT  F#           7/32
BA    8   CR       1/2   TR  3   CH  3   NT  D-          15/32
BA    8   CR       1/2   TR  4   CH  4   NT  D            7/32
BA    8   CR       3/4   TR  4   CH  4   NT  A-           7/32
BA    8   CR         1   TR  3   CH  3   NT  D-          15/32
BA    8   CR         1   TR  4   CH  4   NT  F#-          7/32
BA    8   CR         1   TR  8   CH 10   NT  Eb-         31/32
BA    8   CR         1   TR  8   CH 10   NT  E--         15/32
BA    8   CR     1+1/4   TR  4   CH  4   NT  A-           7/32
BA    8   CR     1+1/2   TR  1   CH  1   NT  G           15/32
BA    8   CR     1+1/2   TR  3   CH  3   NT  D-          15/32
BA    8   CR     1+1/2   TR  4   CH  4   NT  D            7/32
BA    8   CR     1+3/4   TR  4   CH  4   NT  F#           7/32
BA    8   CR         2   TR  1   CH  1   NT  E         1+31/32
BA    8   CR         2   TR  3   CH  3   NT  D-          15/32
BA    8   CR         2   TR  4   CH  4   NT  A            7/32
BA    8   CR         2   TR  8   CH 10   NT  Eb-         31/32
BA    8   CR         2   TR  8   CH 10   NT  C--          7/32
BA    8   CR     2+1/4   TR  4   CH  4   NT  F#           7/32
BA    8   CR     2+1/4   TR  8   CH 10   NT  C--          7/32
BA    8   CR     2+1/2   TR  3   CH  3   NT  D-          15/32
BA    8   CR     2+1/2   TR  4   CH  4   NT  D            7/32
BA    8   CR     2+1/2   TR  8   CH 10   NT  C--          7/32
BA    8   CR     2+1/2   TR  8   CH 10   NT  E--          7/32
BA    8   CR     2+3/4   TR  4   CH  4   NT  A-           7/32
BA    8   CR     2+3/4   TR  8   CH 10   NT  E--          7/32
BA    8   CR         3   TR  3   CH  3   NT  D-          15/32
BA    8   CR         3   TR  4   CH  4   NT  F#-          7/32
BA    8   CR         3   TR  8   CH 10   NT  Eb-         31/32
BA    8   CR         3   TR  8   CH 10   NT  E--          7/32
BA    8   CR     3+1/4   TR  4   CH  4   NT  A-           7/32
BA    8   CR     3+1/4   TR  8   CH 10   NT  C--          7/32
BA    8   CR     3+1/2   TR  3   CH  3   NT  D-          15/32
BA    8   CR     3+1/2   TR  4   CH  4   NT  D            7/32
BA    8   CR     3+1/2   TR  8   CH 10   NT  C--          7/32
BA    8   CR     3+3/4   TR  4   CH  4   NT  F#           7/32
BA    8   CR     3+3/4   TR  8   CH 10   NT  C--          7/32

BA    9   CR         0   TR  1   CH  1   NT  G         4+15/32
BA    9   CR         0   TR  3   CH  3   NT  A--         15/32
BA    9   CR         0   TR  4   CH  4   NT  A            7/32
BA    9   CR         0   TR  8   CH 10   NT  C#-         31/32
BA    9   CR         0   TR  8   CH 10   NT  C--         15/32
BA    9   CR       1/4   TR  4   CH  4   NT  E            7/32
BA    9   CR       1/2   TR  3   CH  3   NT  A--         15/32
BA    9   CR       1/2   TR  4   CH  4   NT  C            7/32
BA    9   CR       3/4   TR  4   CH  4   NT  A-           7/32
BA    9   CR         1   TR  3   CH  3   NT  A--         15/32
BA    9   CR         1   TR  4   CH  4   NT  E-           7/32
BA    9   CR         1   TR  8   CH 10   NT  Eb-         31/32
BA    9   CR         1   TR  8   CH 10   NT  E--         15/32
BA    9   CR     1+1/4   TR  4   CH  4   NT  A-           7/32
BA    9   CR     1+1/2   TR  3   CH  3   NT  A--         15/32
BA    9   CR     1+1/2   TR  4   CH  4   NT  C            7/32
BA    9   CR     1+3/4   TR  4   CH  4   NT  E            7/32
BA    9   CR         2   TR  3   CH  3   NT  A--         15/32
BA    9   CR         2   TR  4   CH  4   NT  A            7/32
BA    9   CR         2   TR  8   CH 10   NT  Eb-         31/32
BA    9   CR         2   TR  8   CH 10   NT  C--          7/32
BA    9   CR     2+1/4   TR  4   CH  4   NT  E            7/32
BA    9   CR     2+1/4   TR  8   CH 10   NT  C--          7/32
BA    9   CR     2+1/2   TR  3   CH  3   NT  A--         15/32
BA    9   CR     2+1/2   TR  4   CH  4   NT  C            7/32
BA    9   CR     2+1/2   TR  8   CH 10   NT  C--          7/32
BA    9   CR     2+3/4   TR  4   CH  4   NT  A-           7/32
BA    9   CR         3   TR  3   CH  3   NT  A--         15/32
BA    9   CR         3   TR  4   CH  4   NT  E-           7/32
BA    9   CR         3   TR  8   CH 10   NT  Eb-         31/32
BA    9   CR         3   TR  8   CH 10   NT  E--         15/32
BA    9   CR     3+1/4   TR  4   CH  4   NT  A-           7/32
BA    9   CR     3+1/2   TR  3   CH  3   NT  A--         15/32
BA    9   CR     3+1/2   TR  4   CH  4   NT  C            7/32
BA    9   CR     3+3/4   TR  4   CH  4   NT  E            7/32

BA   10   CR         0   TR  3   CH  3   NT  A--         15/32
BA   10   CR         0   TR  4   CH  4   NT  A            7/32
BA   10   CR         0   TR  8   CH 10   NT  Eb-         31/32
BA   10   CR         0   TR  8   CH 10   NT  C--         15/32
BA   10   CR       1/4   TR  4   CH  4   NT  E            7/32
BA   10   CR       1/2   TR  1   CH  1   NT  F#          15/32
BA   10   CR       1/2   TR  3   CH  3   NT  A--         15/32
BA   10   CR       1/2   TR  4   CH  4   NT  C            7/32
BA   10   CR       3/4   TR  4   CH  4   NT  A-           7/32
BA   10   CR         1   TR  1   CH  1   NT  G           15/32
BA   10   CR         1   TR  3   CH  3   NT  A--         15/32
BA   10   CR         1   TR  4   CH  4   NT  E-           7/32
BA   10   CR         1   TR  8   CH 10   NT  Eb-         31/32
BA   10   CR         1   TR  8   CH 10   NT  E--         15/32
BA   10   CR     1+1/4   TR  4   CH  4   NT  A-           7/32
BA   10   CR     1+1/2   TR  1   CH  1   NT  A           15/32
BA   10   CR     1+1/2   TR  3   CH  3   NT  A--         15/32
BA   10   CR     1+1/2   TR  4   CH  4   NT  C            7/32
BA   10   CR     1+3/4   TR  4   CH  4   NT  E            7/32
BA   10   CR         2   TR  1   CH  1   NT  G           23/32
BA   10   CR         2   TR  3   CH  3   NT  A--         15/32
BA   10   CR         2   TR  4   CH  4   NT  A            7/32
BA   10   CR         2   TR  8   CH 10   NT  Eb-         31/32
BA   10   CR         2   TR  8   CH 10   NT  C--          7/32
BA   10   CR     2+1/4   TR  4   CH  4   NT  E            7/32
BA   10   CR     2+1/4   TR  8   CH 10   NT  C--          7/32
BA   10   CR     2+1/2   TR  3   CH  3   NT  A--         15/32
BA   10   CR     2+1/2   TR  4   CH  4   NT  C            7/32
BA   10   CR     2+1/2   TR  8   CH 10   NT  C--          7/32
BA   10   CR     2+3/4   TR  1   CH  1   NT  F#          23/32
BA   10   CR     2+3/4   TR  4   CH  4   NT  A-           7/32
BA   10   CR         3   TR  3   CH  3   NT  A--         15/32
BA   10   CR         3   TR  4   CH  4   NT  E-           7/32
BA   10   CR         3   TR  8   CH 10   NT  Eb-         31/32
BA   10   CR         3   TR  8   CH 10   NT  E--         15/32
BA   10   CR     3+1/4   TR  4   CH  4   NT  A-           7/32
BA   10   CR     3+1/2   TR  1   CH  1   NT  E           15/32
BA   10   CR     3+1/2   TR  3   CH  3   NT  A--         15/32
BA   10   CR     3+1/2   TR  4   CH  4   NT  C            7/32
BA   10   CR     3+3/4   TR  4   CH  4   NT  E            7/32

BA   11   CR         0   TR  1   CH  1   NT  D         1+15/32
BA   11   CR         0   TR  3   CH  3   NT  F--         15/32
BA   11   CR         0   TR  4   CH  4   NT  A            7/32
BA   11   CR         0   TR  8   CH 10   NT  Eb-         31/32
BA   11   CR         0   TR  8   CH 10   NT  C--         15/32
BA   11   CR       1/4   TR  4   CH  4   NT  F            7/32
BA   11   CR       1/2   TR  3   CH  3   NT  F--         15/32
BA   11   CR       1/2   TR  4   CH  4   NT  C            7/32
BA   11   CR       3/4   TR  4   CH  4   NT  A-           7/32
BA   11   CR         1   TR  3   CH  3   NT  F--         15/32
BA   11   CR         1   TR  4   CH  4   NT  F-           7/32
BA   11   CR         1   TR  8   CH 10   NT  Eb-         31/32
BA   11   CR         1   TR  8   CH 10   NT  E--         15/32
BA   11   CR     1+1/4   TR  4   CH  4   NT  A-           7/32
BA   11   CR     1+1/2   TR  1   CH  1   NT  E           15/32
BA   11   CR     1+1/2   TR  3   CH  3   NT  F--         15/32
BA   11   CR     1+1/2   TR  4   CH  4   NT  C            7/32
BA   11   CR     1+3/4   TR  4   CH  4   NT  F            7/32
BA   11   CR         2   TR  1   CH  1   NT  A-        2+15/32
BA   11   CR         2   TR  3   CH  3   NT  F--         15/32
BA   11   CR         2   TR  4   CH  4   NT  A            7/32
BA   11   CR         2   TR  8   CH 10   NT  Eb-         31/32
BA   11   CR         2   TR  8   CH 10   NT  C--          7/32
BA   11   CR     2+1/4   TR  4   CH  4   NT  F            7/32
BA   11   CR     2+1/4   TR  8   CH 10   NT  C--          7/32
BA   11   CR     2+1/2   TR  3   CH  3   NT  F--         15/32
BA   11   CR     2+1/2   TR  4   CH  4   NT  C            7/32
BA   11   CR     2+1/2   TR  8   CH 10   NT  C--          7/32
BA   11   CR     2+3/4   TR  4   CH  4   NT  A-           7/32
BA   11   CR         3   TR  3   CH  3   NT  F--         15/32
BA   11   CR         3   TR  4   CH  4   NT  F-           7/32
BA   11   CR         3   TR  8   CH 10   NT  Eb-         31/32
BA   11   CR         3   TR  8   CH 10   NT  E--         15/32
BA   11   CR     3+1/4   TR  4   CH  4   NT  A-           7/32
BA   11   CR     3+1/2   TR  3   CH  3   NT  F--         15/32
BA   11   CR     3+1/2   TR  4   CH  4   NT  C            7/32
BA   11   CR     3+3/4   TR  4   CH  4   NT  F            7/32

BA   12   CR         0   TR  2   CH  2   NT  D         1+15/32
BA   12   CR         0   TR  3   CH  3   NT  C-          15/32
BA   12   CR         0   TR  4   CH  4   NT  A            7/32
BA   12   CR         0   TR  8   CH 10   NT  Eb-         31/32
BA   12   CR         0   TR  8   CH 10   NT  C--         15/32
BA   12   CR       1/4   TR  4   CH  4   NT  F            7/32
BA   12   CR       1/2   TR  3   CH  3   NT  A--         15/32
BA   12   CR       1/2   TR  4   CH  4   NT  C            7/32
BA   12   CR       3/4   TR  4   CH  4   NT  A-           7/32
BA   12   CR         1   TR  3   CH  3   NT  A--         15/32
BA   12   CR         1   TR  4   CH  4   NT  F-           7/32
BA   12   CR         1   TR  8   CH 10   NT  Eb-         31/32
BA   12   CR         1   TR  8   CH 10   NT  E--         15/32
BA   12   CR     1+1/4   TR  4   CH  4   NT  A-           7/32
BA   12   CR     1+1/2   TR  2   CH  2   NT  E           15/32
BA   12   CR     1+1/2   TR  3   CH  3   NT  C-          15/32
BA   12   CR     1+1/2   TR  4   CH  4   NT  C            7/32
BA   12   CR     1+3/4   TR  4   CH  4   NT  F            7/32
BA   12   CR         2   TR  2   CH  2   NT  A-        1+31/32
BA   12   CR         2   TR  3   CH  3   NT  F--         15/32
BA   12   CR         2   TR  4   CH  4   NT  A            7/32
BA   12   CR         2   TR  8   CH 10   NT  Eb-         31/32
BA   12   CR         2   TR  8   CH 10   NT  C--          7/32
BA   12   CR     2+1/4   TR  4   CH  4   NT  F            7/32
BA   12   CR     2+1/4   TR  8   CH 10   NT  C--          7/32
BA   12   CR     2+1/2   TR  3   CH  3   NT  F--         15/32
BA   12   CR     2+1/2   TR  4   CH  4   NT  C            7/32
BA   12   CR     2+1/2   TR  8   CH 10   NT  C--          7/32
BA   12   CR     2+3/4   TR  4   CH  4   NT  A-           7/32
BA   12   CR         3   TR  3   CH  3   NT  C-          15/32
BA   12   CR         3   TR  4   CH  4   NT  F-           7/32
BA   12   CR         3   TR  8   CH 10   NT  Eb-         31/32
BA   12   CR         3   TR  8   CH 10   NT  E--         15/32
BA   12   CR     3+1/4   TR  4   CH  4   NT  A-           7/32
BA   12   CR     3+1/2   TR  3   CH  3   NT  F--         15/32
BA   12   CR     3+1/2   TR  4   CH  4   NT  C            7/32
BA   12   CR     3+3/4   TR  4   CH  4   NT  F            7/32

BA   13   CR         0   TR  1   CH  1   NT  G           23/32
BA   13   CR         0   TR  3   CH  3   NT  A--         15/32
BA   13   CR         0   TR  4   CH  4   NT  A            7/32
BA   13   CR         0   TR  8   CH 10   NT  Eb-         31/32
BA   13   CR         0   TR  8   CH 10   NT  C--         15/32
BA   13   CR       1/4   TR  4   CH  4   NT  E            7/32
BA   13   CR       1/2   TR  3   CH  3   NT  A--         15/32
BA   13   CR       1/2   TR  4   CH  4   NT  C            7/32
BA   13   CR       3/4   TR  1   CH  1   NT  F#          23/32
BA   13   CR       3/4   TR  4   CH  4   NT  A-           7/32
BA   13   CR         1   TR  3   CH  3   NT  A--         15/32
